,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
103,0.737032127380371,0.010306482669062377,0.004587030410766602,0.00048811143105082297,0.01,9,3,300,"{'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 300}",0.8434093014904003,0.7536044874411589,0.4954898273038295,-0.12152048657417147,0.8300065776949946,0.5601979414712424,0.3631359585126894,12
104,1.2556467533111573,0.029498222903858572,0.003989028930664063,1.7841612752790173e-07,0.01,9,3,500,"{'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 500}",0.8336008545108725,0.6818149823158098,0.4765970414648518,-0.4823976695874508,0.8439694197379856,0.4707169256884137,0.49477804460447344,27
105,0.2028581142425537,0.01451583949688198,0.004787302017211914,0.00039904127199602926,0.01,9,5,100,"{'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 100}",0.6658594305220245,0.6965643638251164,0.437761197230616,0.15247465035246222,0.5956472082540867,0.5096613700368613,0.19973788580473534,17
106,0.6708747863769531,0.02309667006715797,0.004787254333496094,0.00039889813538240604,0.01,9,5,300,"{'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 300}",0.8687235818374608,0.7760785470646331,0.5412622407079737,0.11805642454593546,0.855386687511729,0.6319014963335464,0.282513569683532,4
107,1.1248417377471924,0.019884160692048434,0.003989171981811523,3.1629798797182086e-07,0.01,9,5,500,"{'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 500}",0.8713745832342525,0.7322433193659056,0.5275866093072521,-0.07809439060015166,0.862328119343945,0.5830876481302407,0.353149845144292,8
108,0.13224682807922364,0.002862873442953837,0.004388332366943359,0.0004885193311393172,0.1,3,1,100,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100}",0.8737529272638103,0.737444386531764,0.5468095515656952,-1.847619177161091,0.8534356609295758,0.23276466982595076,1.0466538281950315,58
109,0.39035739898681643,0.0014924763991418758,0.004587888717651367,0.0004885192613241603,0.1,3,1,300,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300}",0.8677081713049906,0.6635970605919881,0.431268014674665,-2.1295186657803384,0.8526118243068004,0.13713328101962113,1.1442936351213193,77
110,0.6480700969696045,0.0013234211455614962,0.004786252975463867,0.00040078167401914357,0.1,3,1,500,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500}",0.8609141946533777,0.634608302885462,0.3943807722288397,-2.1480621054541595,0.8569193239459157,0.11975209765188713,1.146840516752927,82
111,0.13124938011169435,0.000488675026697694,0.004190301895141602,0.0003983589800991167,0.1,3,3,100,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100}",0.8683329424494171,0.7129358248224611,0.5745607247806535,-0.6600718227401909,0.8621652392292516,0.4715845817083185,0.5761012477168154,26
112,0.3839745044708252,0.0016686963558062119,0.004789304733276367,0.000394916563211388,0.1,3,3,300,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300}",0.8463860320456781,0.6602760937449346,0.5023802087221036,-1.7652765878961687,0.8641091796507004,0.2215749852534496,1.002210401563402,59
113,0.6351035594940185,0.002778272814086174,0.0045890331268310545,0.0004896529635052992,0.1,3,3,500,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500}",0.8372194090635012,0.6184498013361931,0.4406726168862063,-2.064021033749125,0.859913179532567,0.1384467946138685,1.1118817185615648,75
114,0.13025212287902832,0.0007978677945555225,0.004787063598632813,0.0003988027679533212,0.1,3,5,100,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100}",0.8913985181569395,0.6967050629188881,0.5709370037248633,-0.3451735380248522,0.9053108827095815,0.543835585897084,0.4617153166955578,14
115,0.3831765174865723,0.0007465570842378917,0.00498666763305664,4.6720309119857374e-07,0.1,3,5,300,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300}",0.8906367572397342,0.6497697740400633,0.5333974774088859,-1.3796423061762404,0.917175956150073,0.3222675317325032,0.8631674552478265,40
116,0.6341063499450683,0.0024751765450178763,0.004787158966064453,0.0003989697215063215,0.1,3,5,500,"{'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500}",0.8813588195393479,0.5983961369198331,0.46604143183527347,-1.6590052165772766,0.9101281424656863,0.2393838628365728,0.9639682875544511,54
117,0.19029178619384765,0.00097706767702495,0.004787158966064453,0.00039896966451610907,0.1,5,1,100,"{'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100}",0.8287955200216985,0.7614596629269026,0.3938763192508937,-2.042180186357397,0.8410313967612049,0.15659654252066052,1.11149293523451,64
118,0.43763108253479005,0.0214778645102861,0.004787349700927734,0.0003990650889209379,0.1,5,1,300,"{'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300}",0.8237949504896345,0.7276204395680237,0.37800585662625863,-2.076550758772341,0.8445508682658226,0.13948427123547968,1.1206255365115692,73
119,0.5906223773956298,0.02185417364663551,0.004787349700927734,0.00039870742903808847,0.1,5,1,500,"{'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 500}",0.8237949589376317,0.7276201343122155,0.3780054605241895,-2.076550758772341,0.8445431877596763,0.1394825965522744,1.1206245221712867,74
120,0.18131575584411622,0.0011631291821804666,0.004388236999511718,0.0004884997731965918,0.1,5,3,100,"{'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100}",0.8406319306994412,0.726039235645122,0.4974783464042527,-1.1580067296937262,0.816058149376656,0.3444401864863491,0.7609224662992924,39
121,0.535170602798462,0.003373273074476757,0.0047872066497802734,0.00039887429708787493,0.1,5,3,300,"{'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 300}",0.8277211360701286,0.6994922639504739,0.403955577138181,-1.9665721980738993,0.8138324984626111,0.1556858555094991,1.072019676357417,65
122,0.8293850421905518,0.041470916673465745,0.004587507247924805,0.0004886945962373333,0.1,5,3,500,"{'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500}",0.8273255120012668,0.6990404424744241,0.386208388481864,-2.015919014294283,0.8132961425332866,0.14199029423931175,1.0905829479428588,70
